task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1944	5d/83b6e8	1521402	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677572960246	1677572966774	1677575903943	2943697	446000	qbic	47.1	0.3	1593737216	7301087232	1593737216	7356813312	969978830	1168296415	146817	10081	911667743	1168859136	264	141	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/5d/83b6e8a2d50b5d32b5975f3cf3a01d	true	-
1956	0e/638aaf	1521933	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2111T	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2111T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677575249257	1677575253491	1677575288663	39406	35000	qbic	65.3	0.3	1656446976	7234146304	1656446976	7237136384	160966444	854429	45708	113249	91158832	942080	294	148	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/0e/638aaf40cc5c9d34ff7896d921c3f8	true	-
1954	53/aa0af8	1521889	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2111T	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2111T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677575180649	1677575183505	1677575208585	27936	19000	qbic	129.7	0.3	1647955968	7234146304	1647955968	7237136384	226354418	855670	54263	112851	166449735	978944	936	103	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/53/aa0af81fad6a896b4bf10377c8a49a	true	-
1951	59/1fcbcc	1521331	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569482572	1677569490837	1677572871824	3389252	106000	qbic	114.5	0.3	1582063616	7301087232	1582084096	7356813312	574706825	655326815	96522	5869	516395459	655462400	327	124	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/59/1fcbcc4b59884d99f4d140580837ea	true	-
1948	06/7cb79b	1521328	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569481991	1677569485849	1677572841742	3359751	164000	qbic	96.4	0.3	1579855872	7301087232	1579855872	7301124096	774696523	913802729	121414	8012	716385158	913981440	352	122	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/06/7cb79b8e89fcb5c8d613c06f716ec4	true	-
1953	37/094ea4	1521335	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569484028	1677569490841	1677572936748	3452720	163000	qbic	83.3	0.3	1587175424	7301087232	1587175424	7356813312	637608508	741591237	106346	6483	582836368	741793792	334	144	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/37/094ea4d1bd0b2edc6ebc65c0a700ef	true	-
1968	cc/b40d93	1520020	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555882813	1677555886505	1677556716550	833737	828000	qbic	97.3	0.3	1664274432	7234088960	1664274432	7237079040	5201078965	866281	619095	109975	4993714215	1355776	341	124	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/cc/b40d93ad08b0c3b5eaa483998281bc	true	-
1971	4b/3cb692	1520088	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555901764	1677555906547	1677556631558	729794	724000	qbic	96.7	0.3	1659281408	7234088960	1659281408	7237079040	5247889653	865050	632492	109558	4960357686	2224128	1408	110	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/4b/3cb692a4d87278e267b39caebe8bf6	true	-
1963	73/623178	1521937	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2111T	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2111T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677575269757	1677575273812	1677575338501	68744	64000	qbic	42.9	0.3	1656373248	7234146304	1656373248	7237136384	207670724	854779	51468	111418	139368794	958464	307	119	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/73/6231781dd04c43aa01e8fb7b68187a	true	-
1969	cf/619b7d	1520018	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555882176	1677555886503	1677556646546	764370	758000	qbic	97.6	0.3	1663299584	7234088960	1663299584	7237079040	4926990039	865497	582271	109710	4714112058	1323008	397	147	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/cf/619b7d8360aa79ea992b59e9637cf6	true	-
