r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:11Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:12Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:13Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:20Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:14Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:50Z
r4.16xlarge	us-east-1d	2023-04-16T17:27:21Z
r4.16xlarge	us-east-1f	2023-04-16T17:51:50Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:40Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:55:20Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:20Z
r4.large	us-east-1d	2023-04-16T17:58:10Z
r4.large	us-east-1d	2023-04-16T17:58:20Z
r4.large	us-east-1d	2023-04-16T17:58:10Z
r4.large	us-east-1d	2023-04-16T17:58:10Z
r4.16xlarge	us-east-1f	2023-04-16T17:53:30Z
r4.large	us-east-1d	2023-04-16T17:58:20Z
r4.large	us-east-1d	2023-04-16T17:58:20Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:11Z
r4.large	us-east-1d	2023-04-16T17:58:20Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:12Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:21Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:13Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:14Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:15Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:22Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.large	us-east-1d	2023-04-16T17:58:16Z
r4.large	us-east-1d	2023-04-16T17:58:23Z
r4.16xlarge	us-east-1f	2023-04-16T17:56:00Z
r4.large	us-east-1d	2023-04-16T17:58:24Z
r4.16xlarge	us-east-1f	2023-04-16T17:56:00Z
r4.large	us-east-1d	2023-04-16T17:58:24Z
r4.16xlarge	us-east-1f	2023-04-16T17:56:00Z
r4.large	us-east-1d	2023-04-16T17:58:24Z
r4.large	us-east-1d	2023-04-16T17:58:24Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:50Z
r4.large	us-east-1d	2023-04-16T17:58:17Z
r4.large	us-east-1d	2023-04-16T17:58:50Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:51Z
r4.large	us-east-1d	2023-04-16T17:58:52Z
r4.large	us-east-1d	2023-04-16T17:59:00Z
r4.large	us-east-1d	2023-04-16T17:58:52Z
r4.large	us-east-1d	2023-04-16T17:58:52Z
r4.16xlarge	us-east-1f	2023-04-16T17:56:30Z
r4.large	us-east-1d	2023-04-16T17:58:52Z
r4.large	us-east-1d	2023-04-16T17:58:52Z
c4.8xlarge	us-east-1d	2023-04-16T18:38:30Z
r4.16xlarge	us-east-1e	2023-04-16T19:43:50Z
r4.16xlarge	us-east-1e	2023-04-16T19:43:20Z
c4.8xlarge	us-east-1d	2023-04-16T19:39:50Z
r4.16xlarge	us-east-1e	2023-04-16T19:43:50Z
r4.16xlarge	us-east-1e	2023-04-16T20:07:20Z
r4.16xlarge	us-east-1e	2023-04-16T20:13:20Z
r4.16xlarge	us-east-1e	2023-04-16T20:07:20Z
r4.16xlarge	us-east-1e	2023-04-16T20:48:50Z
r4.16xlarge	us-east-1e	2023-04-16T20:48:50Z
r4.16xlarge	us-east-1e	2023-04-16T20:48:50Z
r4.16xlarge	us-east-1e	2023-04-16T22:14:20Z
r4.16xlarge	us-east-1e	2023-04-16T23:10:00Z
